long,lat,permit_type,issue_year,value
-80.49605268,43.44095276,Non-Residential Alteration,2018,30000
-80.50640823,43.4436834,Non-Residential Alteration,2018,30000
-80.51849832,43.44659145,Non-Residential Alteration,2018,30000
-80.50182864,43.44172645,Non-Residential Alteration,2018,30000
-80.40971518,43.44736359,Residential Building (House),2018,30000
-80.48643358,43.46028046,Residential Building (House),2018,30000
-80.51209349,43.4562058,Non-Residential Alteration,2018,30000
-80.52828078,43.42273738,Residential Building (House),2018,30000
-80.41181912,43.40531605,Residential Accessory (1 or 2 units),2018,30000
-80.47004931,43.45495349,Residential Building (House),2018,30000
-80.48509678,43.43593026,Residential Garage/Carport (1 or 2 units),2018,30000
-80.53573171,43.44198848,Residential Garage/Carport (1 or 2 units),2018,30000
-80.53574388,43.42692116,Residential Alteration,2018,30000
-80.44247373,43.44661763,Residential Alteration,2018,30000
-80.45098892,43.44376508,Residential Alteration,2018,30000
-80.47798736,43.45737886,Residential Alteration,2018,30000
-80.44592797,43.46571845,Residential Building (House),2018,30000
-80.46954073,43.44186435,Residential Alteration,2018,30000
-80.46954073,43.44186435,Residential Alteration,2018,30000
-80.46954073,43.44186435,Residential Alteration,2018,30000
-80.46954073,43.44186435,Residential Alteration,2018,30000
-80.45956769,43.4382144,Non-Residential Alteration,2018,30000
-80.43784785,43.37166057,Residential Accessory (1 or 2 units),2018,30000
-80.50215027,43.40160907,Residential Alteration,2018,30000
-80.46235928,43.38858344,Residential Accessory (1 or 2 units),2018,30000
-80.55080195,43.41294265,Residential Accessory (1 or 2 units),2018,30000
-80.49383426,43.41488957,Residential Garage/Carport (1 or 2 units),2018,30000
-80.53165703,43.43415283,Residential Building (House),2018,30000
-80.48381478,43.43370782,Residential Alteration,2018,30000
-80.54505557,43.41589763,Residential Alteration,2018,30000
-80.50026278,43.43547113,Residential Building (House),2018,30000
-80.54375762,43.4345096,Residential Alteration,2018,30000
-80.50841211,43.43476282,Residential Alteration,2018,30000
-80.55525346,43.43614281,Residential Building (House),2018,30000
-80.40958176,43.45105833,Residential Alteration,2019,30000
-80.40953956,43.4508187,Residential Alteration,2019,30000
-80.51297709,43.42597422,Residential Building (House),2019,30000
-80.48291546,43.45118721,Residential Accessory (1 or 2 units),2019,30000
-80.50044345,43.45923212,Residential Garage/Carport (1 or 2 units),2019,30000
-80.49928294,43.43948943,Residential Garage/Carport (1 or 2 units),2019,30000
-80.41596948,43.40574482,Residential Alteration,2019,30000
-80.47770127,43.45261135,Residential Alteration,2019,30000
-80.43465135,43.37530303,Residential Alteration,2019,30000
-80.45582463,43.38479849,School Portables,2019,30000
-80.41200935,43.44010434,Residential Accessory (1 or 2 units),2019,30000
-80.52811931,43.44964986,Residential Alteration,2019,30000
-80.52281112,43.45091152,Residential Accessory (1 or 2 units),2019,30000
-80.50172277,43.41439864,Residential Alteration,2019,30000
-80.55008083,43.41475385,Residential Alteration,2019,30000
-80.50921291,43.44279691,Residential Alteration,2019,30000
-80.54007135,43.41971653,Residential Building (House),2019,30000
-80.50778256,43.45440651,Residential Building (House),2019,30000
-80.5382327,43.41714377,Residential Accessory (1 or 2 units),2019,30000
-80.47760144,43.43758907,Residential Alteration,2019,30000
-80.49354651,43.43946095,Non-Residential Alteration,2019,30000
-80.41102447,43.40360813,Residential Accessory (1 or 2 units),2019,30000
-80.48602852,43.44198088,Residential Alteration,2019,30000
-80.41622088,43.42701635,Residential Building (House),2019,30000
-80.55384408,43.43612174,Residential Alteration,2019,30000
-80.48765619,43.44647803,Residential Alteration,2019,30000
-80.47671435,43.40764125,Residential Building (House),2019,30000
-80.50449537,43.431185,Residential Alteration,2019,30000
-80.44186619,43.45207611,Non-Residential Alteration,2019,30000
-80.49179117,43.45493859,Residential Alteration,2019,30000
-80.52248545,43.42939713,Residential Building (House),2019,30000
-80.41273101,43.40091816,Residential Accessory (1 or 2 units),2019,30000
-80.54968113,43.42125314,Residential Alteration,2019,30000
-80.42578774,43.44999499,Residential Building (House),2019,30000
-80.51807714,43.45292829,Non-Residential Alteration,2019,30000
-80.43555804,43.46139916,Residential Building (House),2019,30000
-80.43943951,43.42437434,Non-Residential Alteration,2019,30000
-80.44371921,43.39674753,School Portables,2019,30000
-80.50531822,43.44710845,Residential Building (House),2019,30000
-80.47708935,43.43632866,Non-Residential Alteration,2019,30000
-80.51085779,43.44558882,Residential Alteration,2019,30000
-80.47128318,43.38217142,Residential Building (House),2019,30000
-80.54644671,43.43509149,Residential Accessory (1 or 2 units),2019,30000
-80.44734093,43.45907255,Residential Accessory (1 or 2 units),2019,30000
-80.4059511,43.44522974,Residential Alteration,2019,30000
-80.44215351,43.44403893,Residential Alteration,2019,30000
-80.50727752,43.43388288,Residential Building (House),2019,30000
-80.40362427,43.408344,Residential Alteration,2019,30000
-80.4280534,43.39490905,Residential Building (House),2019,30000
-80.4929166,43.45998372,Residential Alteration,2019,30000
-80.50055874,43.4591912,Residential Garage/Carport (1 or 2 units),2019,30000
-80.40506673,43.44928724,Residential Building (House),2019,30000
-80.47089068,43.40946852,Residential Building (House),2019,30000
-80.52531821,43.43900591,Non-Residential Alteration,2019,30000
-80.51929197,43.43367141,Residential Alteration,2019,30000
-80.47471997,43.3864195,Residential Alteration,2019,30000
-80.49958094,43.38786939,Residential Building (House),2019,30000
-80.50678998,43.4118167,Residential Alteration,2019,30000
-80.48328016,43.42408566,Non-Residential Alteration,2019,30000
-80.44650968,43.37656424,Residential Alteration,2019,30000
-80.53535699,43.41975261,School Portables,2019,30000
-80.50343472,43.45549847,Residential Accessory (1 or 2 units),2019,30000
-80.47780023,43.49444412,Residential Accessory (1 or 2 units),2019,30000
-80.40701955,43.40805398,Residential Building (House),2019,30000
-80.48353117,43.3921603,Residential Building (House),2019,30000
-80.48447054,43.38882063,Residential Building (House),2019,30000
-80.49429191,43.45886465,Residential Alteration,2019,30000
-80.53874366,43.50044755,Sign Permits,2015,30000
-80.5566829,43.45553318,Residential Building Permit,2011,30000
-80.56589295,43.49501255,Residential Building Permit,2015,30000
-80.56342329,43.48866768,Residential Building Permit,2015,30000
-80.51683828,43.45925524,Residential Building Permit,2010,30000
-80.50006401,43.50512503,Residential Building Permit,2014,30000
-80.53442621,43.48118152,Residential Building ,2011,30000
-80.54854614,43.48921864,Residential Building Permit,2010,30000
-80.54676814,43.50536525,Non Residential Building Permit,2016,30000
-80.54244708,43.4797021,Non Residential Building Permit,2010,30000
-80.58764249,43.47373739,Residential Building Permit,2015,30000
-80.51175705,43.50851858,Residential Building Permit,2017,30000
-80.56688825,43.46669265,Residential Building Permit,2013,30000
-80.58572408,43.45535218,Residential Building Permit,2013,30000
-80.52388426,43.45587276,Residential Building Permit,2012,30000
-80.51625573,43.469016,Non Residential Building Permit,2015,30000
-80.52189157,43.46851783,Non Residential Building Permit,2011,30000
-80.54789948,43.44988515,Residential Building Permit,2015,30000
-80.5143075,43.46880888,Non Residential Building Permit,2010,30000
-80.56815425,43.46232642,Residential Building Permit,2015,30000
-80.57795533,43.47057285,Residential Building Permit,2010,30000
-80.50492245,43.46402404,Non Residential Building Permit,2018,30000
-80.54367206,43.49909436,Non Residential Building Permit,2012,30000
-80.51171078,43.49479117,Residential Building Permit,2014,30000
-80.52681535,43.47628636,Residential Building Permit,2014,30000
-80.5263689,43.47639227,Residential Building Permit,2016,30000
-80.54337369,43.46017358,Residential Building Permit,2016,30000
-80.50356367,43.49258888,Residential Building Permit,2012,30000
-80.51472745,43.47117679,Non Residential Building Permit,2013,30000
-80.51463673,43.49983982,Residential Building Permit,2018,30000
-80.53611434,43.45446489,Residential Building Permit,2012,30000
-80.55962278,43.46765179,Residential Building Permit,2017,30000
-80.57522027,43.45026559,Residential Building Permit,2010,30000
-80.58692161,43.4565208,Residential Building Permit,2011,30000
-80.54349236,43.47851544,Non Residential Building Permit,2010,30000
-80.54349236,43.47851544,Non Residential Building Permit,2010,30000
-80.54906288,43.47738402,Non Residential Building Permit,2014,30000
-80.50215873,43.51919441,Non Residential Building Permit,2013,30000
-80.50215873,43.51919441,Non Residential Building Permit,2014,30000
-80.50215873,43.51919441,Non Residential Building Permit,2011,30000
-80.50215873,43.51919441,Non Residential Building Permit,2012,30000
-80.58507118,43.46806237,Residential Building Permit,2018,30000
-80.58522981,43.46750727,Residential Building Permit,2017,30000
-80.58300766,43.45292358,Residential Building Permit,2011,30000
-80.495486,43.49751942,Residential Building Permit,2016,30000
-80.60461927,43.47301672,Residential Building Permit,2011,30000
-80.50650376,43.50861658,Residential Building Permit,2011,30000
-80.52733676,43.49811378,Non Residential Building Permit,2013,30000
-80.52733676,43.49811378,Non Residential Building Permit,2013,30000
-80.56433328,43.44777828,Residential Building Permit,2014,30000
-80.59197513,43.46282717,Residential Building Permit,2015,30000
-80.58894942,43.47453724,Residential Building Permit,2013,30000
-80.50539833,43.51512995,Residential Building Permit,2014,30000
-80.55502155,43.46730851,Residential Building Permit,2011,30000
-80.55792399,43.46066813,Residential Building Permit,2017,30000
-80.54177409,43.45351158,Residential Building Permit,2012,30000
-80.57563371,43.46047253,Residential Building Permit,2014,30000
-80.50141287,43.50796316,Residential Building Permit,2017,30000
-80.56484648,43.45987365,Residential Building Permit,2011,30000
-80.502074,43.46465103,Residential Building Permit,2010,30000
-80.52948606,43.45989907,Residential Building Permit,2017,30000
-80.49817386,43.4907735,Residential Building Permit,2015,30000
-80.53758371,43.46071148,Non Residential Building Permit,2016,30000
-80.54145632,43.48149169,Non Residential Building Permit,2010,30000
-80.59108341,43.49058688,Residential Building Permit,2016,30000
-80.52334937,43.46813642,Non Residential Building Permit,2015,30000
-80.52249239,43.46705284,Non Residential Building Permit,2014,30000
-80.52249239,43.46705284,Mixed Use Building Permit,2012,30000
-80.49936998,43.50824128,Residential Building Permit,2015,30000
-80.51415543,43.47243596,Residential Building Permit,2014,30000
-80.48227103,43.52963704,Residential Building Permit,2011,30000
-80.48900801,43.49358743,Residential Building Permit,2013,30000
-80.49422064,43.49025186,Residential Building Permit,2010,30000
-80.51698674,43.46545146,Residential Building Permit,2014,30000
-80.558731,43.45003972,Residential Building Permit,2016,30000
-80.50177872,43.47049353,Residential Building Permit,2012,30000
-80.53356772,43.45246587,Residential Building Permit,2011,30000
-80.52462755,43.46718714,Residential Building Permit,2010,30000
-80.52670289,43.48697301,Non Residential Building Permit,2012,30000
-80.52459515,43.46138674,Residential Building Permit,2016,30000
-80.52490639,43.45998485,Residential Building Permit,2013,30000
-80.50724399,43.4740284,Residential Building Permit,2011,30000
-80.5344692,43.45963421,Residential Building Permit,2017,30000
-80.5153339,43.49927554,Residential Building Permit,2012,30000
-80.56862365,43.46758673,Non Residential Building Permit,2010,30000
-80.54031528,43.45319963,Residential Building Permit,2015,30000
-80.48496763,43.48974321,Residential Building Permit,2013,30000
-80.52824714,43.474522,Non Residential Building Permit,2011,30000
-80.54851269,43.46172441,Residential Building Permit,2014,30000
-80.50643643,43.50734622,Non Residential Building Permit,2010,30000
-80.52479708,43.47710166,Non Residential Building Permit,2017,30000
-80.55323926,43.44987246,Residential Building Permit,2014,30000
-80.56655467,43.46333135,Residential Building Permit,2012,30000
-80.5073837,43.46868132,Residential Building Permit,2016,30000
-80.51037624,43.49634768,Residential Building Permit,2016,30000
-80.55381464,43.49761332,Residential Building Permit,2014,30000
-80.54358036,43.45620802,Residential Building Permit,2013,30000
-80.56240105,43.44781387,Residential Building Permit,2014,30000
-80.50966616,43.50112424,Residential Building Permit,2014,30000
-80.51468403,43.50985155,Residential Building Permit,2017,30000
-80.51815216,43.50846047,Residential Building Permit,2011,30000
-80.56005125,43.45853599,Residential Building Permit,2015,30000
-80.57872395,43.45876606,Residential Building Permit,2010,30000
-80.52429058,43.47419752,Non Residential Building Permit,2016,30000
-80.52429058,43.47419752,Residential Building Permit,2010,30000
-80.52586746,43.48253569,Non Residential Building Permit,2010,30000
-80.50491474,43.49599884,Residential Building Permit,2016,30000
-80.57413314,43.46656217,Residential Building Permit,2011,30000
-80.50418083,43.47378665,Residential Building Permit,2016,30000
-80.50673677,43.4776414,Residential Building Permit,2014,30000
-80.52138188,43.4570941,Residential Building Permit,2011,30000
-80.51879802,43.51491745,Non Residential Building Permit,2014,30000
-80.50941513,43.47664264,Residential Building Permit,2012,30000
-80.51993019,43.47492929,Non Residential Building Permit,2012,30000
-80.51624124,43.46583689,Residential Building Permit,2014,30000
-80.50367472,43.47146523,Residential Building Permit,2013,30000
-80.50724475,43.49771019,Residential Building Permit,2010,30000
-80.49639326,43.50825955,Residential Building Permit,2016,30000
-80.51394295,43.47402477,Residential Building Permit,2015,30000
-80.56040969,43.45768285,Residential Building Permit,2011,30000
-80.53036187,43.48205972,Residential Building Permit,2017,30000
-80.56615023,43.48946041,Residential Building Permit,2017,30000
-80.52688354,43.45889518,Residential Building Permit,2014,30000
-80.5317609,43.48904247,Non Residential Building Permit,2016,30000
-80.47973316,43.50263086,Residential Building Permit,2016,30000
-80.5584074,43.44613533,Residential Building Permit,2012,30000
-80.58818887,43.49027335,Residential Building Permit,2012,30000
-80.55629728,43.46723351,Residential Building Permit,2010,30000
